formula,T(K),S（uV/K）,κ（W/mK）,PF（mW/mK^2）,ZT,ρ（μΩm）,composition
Ca3AlSb3,300.0,165.0,1.45,2.27064220183486e-10,0.0004697880417589,1.1989999999999994,Ca3 Al1 Sb3
Ca3AlSb3,400.0,315.9,1.1,1.8562650669642902e-09,0.006750054788961,0.5375999999999993,Ca3 Al1 Sb3
Ca3AlSb3,700.0,411.8,0.745,6.82136926790024e-09,0.0640934025171835,0.2486000000000001,Ca3 Al1 Sb3
Ca3AlSb3,1000.0,265.4,0.6920000000000001,6.2499698314108206e-09,0.0903174831128732,0.1127,Ca3 Al1 Sb3
Ca2.97Na0.03AlSb3,300.0,90.0,1.67,8.25688073394495e-10,0.0014832719881338,0.0980999999999996,Ca2.97 Na0.03 Al1 Sb3
Ca2.97Na0.03AlSb3,400.0,164.8,1.24,5.891331887201729e-09,0.0190042964103282,0.0461,Ca2.97 Na0.03 Al1 Sb3
Ca2.97Na0.03AlSb3,700.0,248.0,0.84,3.57581395348837e-08,0.297984496124031,0.0172,Ca2.97 Na0.03 Al1 Sb3
Ca2.97Na0.03AlSb3,1000.0,287.5,0.67,4.8055959302325614e-08,0.717253123915307,0.0172,Ca2.97 Na0.03 Al1 Sb3
Ca2.94Na0.06AlSb3,300.0,81.5,1.65,1.12771646859083e-09,0.002050393579256,0.0588999999999999,Ca2.94 Na0.06 Al1 Sb3
Ca2.94Na0.06AlSb3,400.0,150.0,1.27,6.676557863501481e-09,0.0210285287039417,0.0337,Ca2.94 Na0.06 Al1 Sb3
Ca2.94Na0.06AlSb3,700.0,233.0,0.86,3.93398550724638e-08,0.320208122682845,0.0138,Ca2.94 Na0.06 Al1 Sb3
Ca2.94Na0.06AlSb3,1000.0,262.0,0.698,5.12268656716418e-08,0.7339092503100542,0.0133999999999999,Ca2.94 Na0.06 Al1 Sb3
Ca2.85Na0.15AlSb3,300.0,112.6,1.59,4.610458181818181e-09,0.0086989777015437,0.0274999999999999,Ca2.85 Na0.15 Al1 Sb3
Ca2.85Na0.15AlSb3,400.0,152.0,1.24,1.23550802139037e-08,0.0398550974642056,0.0187,Ca2.85 Na0.15 Al1 Sb3
Ca2.85Na0.15AlSb3,700.0,215.0,0.84,3.788934426229509e-08,0.315744535519126,0.0122,Ca2.85 Na0.15 Al1 Sb3
Ca2.85Na0.15AlSb3,1000.0,243.0,0.68,4.7239200000000014e-08,0.694694117647059,0.0125,Ca2.85 Na0.15 Al1 Sb3
Fe0.998Co0.002Si2,300.0,191.0,5.69,7.680210526315791e-09,0.0040493201368976,0.0474999999999999,Fe0.998 Co0.002 Si2
Fe0.998Co0.002Si2,400.0,183.0,5.34,1.28803846153846e-08,0.009648228176318,0.0259999999999999,Fe0.998 Co0.002 Si2
Fe0.998Co0.002Si2,700.0,180.6,4.9,2.6517365853658504e-08,0.0378819512195122,0.0122999999999999,Fe0.998 Co0.002 Si2
Fe0.998Co0.002Si2,1000.0,87.3,5.02,1.2597173553719001e-08,0.0250939712225478,0.00605,Fe0.998 Co0.002 Si2
Fe0.978Co0.00196Si1.96Y0.04O0.06,300.0,318.0,4.59,7.931294117647059e-09,0.0051838523644752,0.1275,Fe0.978 Co0.00196 Si1.96 Y0.04 O0.06
Fe0.978Co0.00196Si1.96Y0.04O0.06,400.0,327.0,4.09,1.89927175843694e-08,0.0185747849235887,0.0562999999999999,Fe0.978 Co0.00196 Si1.96 Y0.04 O0.06
Fe0.978Co0.00196Si1.96Y0.04O0.06,700.0,287.0,3.95,3.4320416666666704e-08,0.0608209915611814,0.0239999999999999,Fe0.978 Co0.00196 Si1.96 Y0.04 O0.06
Fe0.978Co0.00196Si1.96Y0.04O0.06,1000.0,100.8,4.21,8.328393442622951e-09,0.0197824072271329,0.0122,Fe0.978 Co0.00196 Si1.96 Y0.04 O0.06
Fe0.978Co0.00196Si1.96Y0.12O0.18,300.0,226.0,2.86,1.8917037037037e-09,0.0019843045843045,0.2700000000000002,Fe0.978 Co0.00196 Si1.96 Y0.12 O0.18
Fe0.978Co0.00196Si1.96Y0.12O0.18,400.0,227.0,2.64,3.446755852842809e-09,0.0052223573527921,0.1495,Fe0.978 Co0.00196 Si1.96 Y0.12 O0.18
Fe0.978Co0.00196Si1.96Y0.12O0.18,700.0,222.0,2.96,9.514285714285709e-09,0.0225,0.0518,Fe0.978 Co0.00196 Si1.96 Y0.12 O0.18
Fe0.978Co0.00196Si1.96Y0.12O0.18,1000.0,68.0,3.22,2.1607476635514e-09,0.0067103964706565,0.0214,Fe0.978 Co0.00196 Si1.96 Y0.12 O0.18
Ca5Al2Sb6,300.0,470.0,1.54,4.8326405600525e-09,0.0094142348572451,0.4570999999999993,Ca5 Al2 Sb6
Ca5Al2Sb6,400.0,463.0,1.23,5.241295843520779e-09,0.0170448645317749,0.4090000000000008,Ca5 Al2 Sb6
Ca5Al2Sb6,700.0,390.0,0.764,6.475095785440609e-09,0.0593267938456601,0.2349000000000001,Ca5 Al2 Sb6
Ca4.95Na0.05Al2Sb6,300.0,193.0,1.49,1.1219578313253e-08,0.0225897549931269,0.0332,Ca4.95 Na0.05 Al2 Sb6
Ca4.95Na0.05Al2Sb6,400.0,219.9,1.2,2.1587504464285703e-08,0.0719583482142857,0.0224,Ca4.95 Na0.05 Al2 Sb6
Ca4.95Na0.05Al2Sb6,700.0,261.7,0.833,3.78380607734806e-08,0.31796689725614,0.0180999999999999,Ca4.95 Na0.05 Al2 Sb6
Ca4.75Na0.25Al2Sb6,300.0,142.7,1.45,4.02436561264822e-08,0.0832627368134115,0.0050599999999999,Ca4.75 Na0.25 Al2 Sb6
Ca4.75Na0.25Al2Sb6,400.0,161.0,1.16,4.7648897058823496e-08,0.16430654158215,0.0054399999999999,Ca4.75 Na0.25 Al2 Sb6
Ca4.75Na0.25Al2Sb6,700.0,200.8,0.82,5.500769440654841e-08,0.469577879080291,0.00733,Ca4.75 Na0.25 Al2 Sb6
Ca4.75Na0.25Al2Sb6,1000.0,207.0,0.703,4.56325878594249e-08,0.6491122028367701,0.0093899999999999,Ca4.75 Na0.25 Al2 Sb6
Fe1.96Ti0.04O3,300.0,366.462,7.82,3.5678932629729597e-09,0.0013687570062556,3.7639690300628206e-05,Fe1.96 Ti0.04 O3
Fe1.96Ti0.04O3,400.0,343.857,6.87,5.5271010821540204e-09,0.0032181083447767,2.139234196942179e-05,Fe1.96 Ti0.04 O3
Fe1.96Ti0.04O3,700.0,322.973,4.7,1.1070377104791302e-08,0.0164877956879871,9.42258404944972e-06,Fe1.96 Ti0.04 O3
Fe1.96Ti0.04O3,1000.0,328.37800000000004,3.54,1.49559902832781e-08,0.0422485601222547,7.209961282507913e-06,Fe1.96 Ti0.04 O3
Fe1.94Ti0.06O3,300.0,335.01199999999994,6.39,2.72727409880321e-09,0.0012804103750249,4.115209402430443e-05,Fe1.94 Ti0.06 O3
Fe1.94Ti0.06O3,400.0,308.722,5.93,4.6289426611479995e-09,0.0031223896533881,2.0589858259415745e-05,Fe1.94 Ti0.06 O3
Fe1.94Ti0.06O3,700.0,292.015,4.34,1.12392056159357e-08,0.0181277509934446,7.587080718951769e-06,Fe1.94 Ti0.06 O3
Fe1.94Ti0.06O3,1000.0,294.717,3.35,1.5089077742771204e-08,0.0450420231127498,5.7563564566172194e-06,Fe1.94 Ti0.06 O3
Fe1.96Sn0.04O3,300.0,364.496,6.84,2.84212394647048e-09,0.0012465455905572,4.67457917101013e-05,Fe1.96 Sn0.04 O3
Fe1.96Sn0.04O3,400.0,335.504,6.17,4.272979025594571e-09,0.00277016468434,2.6342964321089123e-05,Fe1.96 Sn0.04 O3
Fe1.96Sn0.04O3,700.0,317.813,4.22,9.396757241963493e-09,0.0155870380790864,1.07489318248999e-05,Fe1.96 Sn0.04 O3
Fe1.96Sn0.04O3,1000.0,323.464,3.08,1.19865028348684e-08,0.0389172169963258,8.728897889352491e-06,Fe1.96 Sn0.04 O3
Ba7SrAl16Si30,300.0,26.5219,2.31,1.19579147185073e-08,0.0155297593746848,0.000588239,Ba7 Sr1 Al16 Si30
Ba7SrAl16Si30,400.0,33.747,2.33,1.7246805147721397e-08,0.0296082491806375,0.000660331,Ba7 Sr1 Al16 Si30
Ba7SrAl16Si30,700.0,53.1525,2.46,3.2178642279918394e-08,0.0915652422599305,0.00087797,Ba7 Sr1 Al16 Si30
Ba7SrAl16Si30,1000.0,79.0454,2.57,5.59220913018885e-08,0.217595685999566,0.0011172999999999,Ba7 Sr1 Al16 Si30
Nd2CuO4,300.0,752.196,29.6,1.93840405913207e-09,0.0001964598708579,2.9188900000000024,Nd2 Cu1 O4
Nd2CuO4,400.0,618.425,13.7,1.76925612324439e-09,0.0005165711308742,2.161640000000002,Nd2 Cu1 O4
Nd2CuO4,700.0,99.7041,4.19,4.07820393129633e-09,0.0068132285248387,0.0243756999999999,Nd2 Cu1 O4
Nd2CuO4,1000.0,26.268,3.94,4.353663812630529e-09,0.0110499081538846,0.00158489,Nd2 Cu1 O4
Nd2Cu0.98Ni0.02O4,300.0,249.392,9.811,1.0467720624128e-08,0.003200811525062,0.0594173000000001,Nd2 Cu0.98 Ni0.02 O4
Nd2Cu0.98Ni0.02O4,400.0,182.676,8.03,8.724775406818652e-09,0.0043460898664102,0.038248,Nd2 Cu0.98 Ni0.02 O4
Nd2Cu0.98Ni0.02O4,700.0,98.5041,5.25,4.4887482267213795e-09,0.0059849976356285,0.0216164,Nd2 Cu0.98 Ni0.02 O4
Nd2Cu0.98Ni0.02O4,1000.0,82.6705,3.902,2.9773603418269107e-09,0.007630344289664,0.0229546,Nd2 Cu0.98 Ni0.02 O4
Nd2Cu0.98Zn0.02O4,300.0,343.219,17.1,6.2069859030481815e-09,0.0010889448952716,0.1897849999999998,Nd2 Cu0.98 Zn0.02 O4
Nd2Cu0.98Zn0.02O4,400.0,294.38,11.1,6.165835472578759e-09,0.0022219226928211,0.140548,Nd2 Cu0.98 Zn0.02 O4
Nd2Cu0.98Zn0.02O4,700.0,175.632,5.22,4.042020607274079e-09,0.0054203341476855,0.0763147999999999,Nd2 Cu0.98 Zn0.02 O4
Nd2Cu0.98Zn0.02O4,1000.0,63.6816,3.63,1.09260518385723e-09,0.0030099316359703,0.0371163,Nd2 Cu0.98 Zn0.02 O4
La3Te3.8Sb0.2,300.0,45.0,2.402,3.82075471698113e-08,0.0477196675726203,0.0005299999999999,La3 Te3.8 Sb0.2
La3Te3.8Sb0.2,400.0,46.6,2.58,3.68685908319185e-08,0.0571606059409589,0.0005889999999999,La3 Te3.8 Sb0.2
La3Te3.8Sb0.2,700.0,67.6,2.72,5.6979551122194505e-08,0.146638550682118,0.0008019999999999,La3 Te3.8 Sb0.2
La3Te3.8Sb0.2,1000.0,87.8,2.66,7.48431067961165e-08,0.2813650631432949,0.0010299999999999,La3 Te3.8 Sb0.2
La3Te3.65Sb0.35,300.0,53.0,2.05,2.55363636363636e-08,0.037370288248337,0.0011,La3 Te3.65 Sb0.35
La3Te3.65Sb0.35,400.0,58.0,2.06,2.4554744525547404e-08,0.0476791155835873,0.00137,La3 Te3.65 Sb0.35
La3Te3.65Sb0.35,700.0,87.2,1.98,4.06622459893048e-08,0.143755415113704,0.00187,La3 Te3.65 Sb0.35
La3Te3.65Sb0.35,1000.0,117.3,1.85,6.11524e-08,0.330553513513513,0.00225,La3 Te3.65 Sb0.35
La3Te3.35Sb0.65,300.0,91.0,1.47,4.60055555555555e-09,0.0093888888888888,0.0179999999999999,La3 Te3.35 Sb0.65
La3Te3.35Sb0.65,400.0,89.9,1.36,5.98667407407407e-08,0.176078649237473,0.0013499999999999,La3 Te3.35 Sb0.65
La3Te3.35Sb0.65,700.0,159.3,1.17,3.5196241331484e-08,0.210575802837939,0.0072099999999999,La3 Te3.35 Sb0.65
La3Te3.35Sb0.65,1000.0,221.2,0.987,7.12218922852984e-08,0.7215997192026179,0.00687,La3 Te3.35 Sb0.65
La3Te3.35Bi0.65,300.0,71.0,1.967,7.100000000000001e-09,0.0108286731062532,0.0071,La3 Te3.35 Bi0.65
La3Te3.35Bi0.65,400.0,69.5,1.83,9.028504672897193e-09,0.0197344364434911,0.00535,La3 Te3.35 Bi0.65
La3Te3.35Bi0.65,700.0,130.6,1.56,3.90305720823798e-08,0.1751371824209349,0.00437,La3 Te3.35 Bi0.65
La3Te3.35Bi0.65,1000.0,185.2,1.37,6.50835673624288e-08,0.475062535492181,0.0052699999999999,La3 Te3.35 Bi0.65
La2.99Te4,300.0,40.87,2.46,2.73829e-08,0.0333937804878049,0.00061,La2.99 Te4
La2.99Te4,400.0,41.6,2.605,2.8369836065573813e-08,0.0435621283156603,0.00061,La2.99 Te4
La2.99Te4,700.0,57.6,2.84,4.1368578553616e-08,0.101964806294124,0.0008019999999999,La2.99 Te4
La2.99Te4,1000.0,74.7,2.87,5.7290451745379935e-08,0.19961829876439,0.0009739999999999,La2.99 Te4
La2.74Te4,300.0,41.0,1.24,6.225925925925931e-09,0.0150627240143369,0.0027,La2.74 Te4
La2.74Te4,400.0,89.0,1.17,2.95559701492537e-08,0.10104605179232,0.0026799999999999,La2.74 Te4
La2.74Te4,700.0,159.0,1.0,5.94847058823529e-08,0.41639294117647,0.0042499999999999,La2.74 Te4
La2.74Te4,1000.0,215.0,0.893,7.233959311424099e-08,0.810073831066529,0.0063899999999999,La2.74 Te4
Sr0.61Ba0.39Nb2O6,300.0,92.4,1.6669999999999998,3.0211676608671505e-08,0.0543701438668353,0.0028259802031475,Sr0.61 Ba0.39 Nb2 O6
Sr0.61Ba0.39Nb2O6,400.0,194.0,2.0205,2.5754023134953105e-08,0.0509854454540027,0.0146136391206858,Sr0.61 Ba0.39 Nb2 O6
Sr0.61Ba0.39Nb2O6,700.0,201.0,2.1717,2.8857857142857105e-07,0.930169912971405,0.0014,Sr0.61 Ba0.39 Nb2 O6
Sr4.5Nb4.5O15.5,300.0,19.0,2.45,3.1666666666666702e-09,0.0038775510204081,0.00114,Sr4.5 Nb4.5 O15.5
Sr1.6La0.4Nb2O7,300.0,107.0,1.8,2.2898e-08,0.0381633333333333,0.005,Sr1.6 La0.4 Nb2 O7
Pb0.96Sr0.4TeNa0.2,300.0,81.0,2.85,9.664353e-08,0.1017300315789469,0.0006788866259334,Pb0.96 Sr0.4 Te1 Na0.2
Pb0.96Sr0.4TeNa0.2,400.0,128.0,2.126,1.9398656e-07,0.364979416745061,0.0008445945945945,Pb0.96 Sr0.4 Te1 Na0.2
Pb0.96Sr0.4TeNa0.2,700.0,239.0,1.18,2.6903991e-07,1.5959994661017,0.0021231422505307,Pb0.96 Sr0.4 Te1 Na0.2
Pb0.96Sr0.4TeNa0.2,1000.0,265.0,0.98,2.226132500000001e-07,2.2715637755102,0.0031545741324921,Pb0.96 Sr0.4 Te1 Na0.2
Pb0.98Sr0.2TeNa0.1,300.0,68.0,3.065,1.1291808000000004e-07,0.110523406199021,0.0004095004095004,Pb0.98 Sr0.2 Te1 Na0.1
Pb0.98Sr0.2TeNa0.1,400.0,117.0,2.23,1.9369935e-07,0.3474427802690579,0.0007067137809187,Pb0.98 Sr0.2 Te1 Na0.1
Pb0.98Sr0.2TeNa0.1,700.0,263.0,1.03,2.2964108e-07,1.56066753398058,0.003012048192771,Pb0.98 Sr0.2 Te1 Na0.1
Pb0.98TeNa0.2,300.0,64.0,4.29,9.826304e-08,0.0687154125874126,0.0004168403501458,Pb0.98 Te1 Na0.2
Pb0.98TeNa0.2,400.0,105.0,3.18,1.9139400000000005e-07,0.240747169811321,0.0005760368663594,Pb0.98 Te1 Na0.2
Pb0.98TeNa0.2,700.0,236.0,1.44,2.4729024e-07,1.20210533333333,0.0022522522522522,Pb0.98 Te1 Na0.2
W08,300.0,43.647359,2.42053025,4.8823685761333896e-09,0.0060511971409571,0.0039019830599999,W8
W08,400.0,58.451946,2.4051656,7.929163203450071e-09,0.0131868894240797,0.00430894144,W8
W08,700.0,98.148999,2.38171745,1.7075015009197597e-08,0.0501844184180551,0.00564170866,W8
W08,1000.0,130.77098999999998,2.3922380000000003,2.3943293203827403e-08,0.100087421083635,0.0071423139999999,W8
Ti0.99Nb0.01NiSn,400.0,-192.458,5.8617,0.0029869,0.203822375,0.001240099,Ti0.99 Nb0.01 Ni1 Sn1
Cu1.98Se,1000.0,201.5,1.015,0.0012493,1.230837438,0.00325,Cu1.98 Se1
Bi2Te3,300.0,-174.0,4.016716418,0.006728,0.5025,0.00045,Bi2 Te3
Cr1.3Mo6S8,700.0,51.22,2.6905,0.00037842,0.098456051,0.000693269,Cr1.3 Mo6 S8
Bi1.2S1.2Ti2S4,300.0,-41.3,2.94,0.00052645,0.053719136,0.000324,Bi1.2 S5.2 Ti2
Ba0.4Sr0.6PbO3,300.0,-82.77,2.2948,0.00016597,0.021697095,0.00412774,Ba0.4 Sr0.6 Pb1 O3
SrTi0.8Nb0.2O3,400.0,-62.4,8.62,0.00027412,0.012720218,0.001420455,Sr1 Ti0.8 Nb0.2 O3
Mg2Si0.997Bi0.003,300.0,-76.6,6.16,0.0012024,0.058556925,0.000488,Mg2 Si0.997 Bi0.003
Zn4Sb3,400.0,160.988,0.75,0.0010328,0.550827792,0.0025094,Zn4 Sb3
Tl0.01Pb0.99Te,400.0,201.46,1.55169,0.0011447,0.295085853,0.00354545,Tl0.01 Pb0.99 Te1
KBi6.33S10,300.0,-25.0,1.3,3.7879e-07,8.74126e-05,0.165,K1 Bi6.33 S10
Pb1.8S1.8Ti2S4,400.0,-70.8,2.51,0.00068855,0.109728996,0.000728,Pb1.8 S5.8 Ti2
La2.74Te4,700.0,-159.0,1.0,0.00059485,0.416392941,0.00425,La2.74 Te4
In0.2Co4Sb12,300.0,-222.15,2.47577,0.0033074,0.400777807,0.00149208,In0.2 Co4 Sb12
Ba7SrAl16Si30,700.0,-53.15,2.46,0.00032179,0.091565242,0.00087797,Ba7 Sr1 Al16 Si30
CuCr0.96Mg0.04O2,1000.0,303.784,6.8542,0.00020848,0.03041577,0.0442664,Cu1 Cr0.96 Mg0.04 O2
Tl2GeTe5,300.0,285.0,9.07,0.00035102,0.011610217,0.02314,Tl2 Ge1 Te5
Zn0.9975Al0.0025O,1000.0,-316.0,1.9089,0.00081373,0.426280342,0.012271444,Zn0.9975 Al0.0025 O1
Mo3Te4,300.0,4.08735,3.81187,2.3497e-06,0.000184926,0.000711,Mo3 Te4
SrDy0.08Ti0.92O3,300.0,-49.7,4.195,2.5689e-05,0.001837111,0.009615385,Sr1 Dy0.08 Ti0.92 O3
Ca0.9Ho0.1MnO3,700.0,-101.47,1.518351106,0.00010841,0.04998035,0.00949715,Ca0.9 Ho0.1 Mn1 O3
Zn0.98Al0.02O,400.0,-147.654,27.2,0.0016924,0.024887514,0.00128825,Zn0.98 Al0.02 O1
Ni2.0Mo6S8,700.0,20.8232,4.2372,9.4937e-05,0.015683881,0.000456731,Ni2 Mo6 S8
In1.994Ge0.006O3,300.0,-50.4768,9.71545,0.00030448,0.009402057,0.000836795,In1.994 Ge0.006 O3
Sr3Ti1.6Nb0.4O7,1000.0,-158.0,2.14,0.00031954,0.149317383,0.0078125,Sr3 Ti1.6 Nb0.4 O7
La3Te3.35Bi0.65,700.0,-130.6,1.56,0.00039031,0.175137182,0.00437,La3 Te3.35 Bi0.65
Zn0.9975Al0.0025O,700.0,-268.0,2.283,0.00010996,0.033716067,0.065316786,Zn0.9975 Al0.0025 O1
Ca3AlSb3,1000.0,265.4,0.692,6.25e-05,0.090317483,0.1127,Ca3 Al1 Sb3
La2.99Te4,700.0,-57.6,2.84,0.00041369,0.101964806,0.000802,La2.99 Te4
WO2.9,300.0,-28.21,3.0834,6.4247e-05,0.00625094,0.00123823,W1 O2.9
SrNd0.2Ti0.8O3,300.0,-34.4,5.53,6.4375e-05,0.003492303,0.001838235,Sr1 Nd0.2 Ti0.8 O3
La3Te3.8Sb0.2,400.0,-46.6,2.58,0.00036869,0.057160606,0.000589,La3 Te3.8 Sb0.2
Mg2Si0.993Bi0.007,400.0,-78.6,5.68,0.0017753,0.125019427,0.000348,Mg2 Si0.993 Bi0.007
Sr0.61Ba0.39Nb2O6,400.0,-194.0,2.0205,0.00025754,0.050985445,0.014613639,Sr0.61 Ba0.39 Nb2 O6
TiNiSn,300.0,-271.305,6.0761,0.00023428,0.011567378,0.031417889,Ti1 Ni1 Sn1
In1.8Ge0.2O3,400.0,-64.0245,2.61135,0.00014664,0.022462541,0.0027953,In1.8 Ge0.2 O3
Fe1.96Ti0.04O3,300.0,-366.46,7.82,3.5679e-05,0.001368757,0.376396903,Fe1.96 Ti0.04 O3
Mg2Si0.999Bi0.001,700.0,-231.0,3.66,0.0016849,0.322249944,0.003167,Mg2 Si0.999 Bi0.001
Ti0.99Nb0.01NiSn,300.0,-177.319,6.8928,0.0027221,0.118473741,0.001155085,Ti0.99 Nb0.01 Ni1 Sn1
Ni2.0Mo6S8,1000.0,33.2249,5.9752,0.00023574,0.039452953,0.000468269,Ni2 Mo6 S8
In1.998Ge0.002O3,400.0,-105.832,6.85319,0.00047665,0.027820846,0.0023498,In1.998 Ge0.002 O3
Zr0.5Hf0.5NiSn1.994Sb0.006,700.0,-274.0,2.963660104,0.0056936,1.3448,0.0013186,Zr0.5 Hf0.5 Ni1 Sn1.994 Sb0.006
CeFe3CoSb12,300.0,101.0,1.91,0.00099039,0.15555838,0.00103,Ce1 Fe3 Co1 Sb12
Ca0.96Bi0.04Mn0.96Nb0.04O3,400.0,-114.15,2.16005,0.00013265,0.024563669,0.009823585,Ca0.96 Bi0.04 Mn0.96 Nb0.04 O3
Mg2Si0.994Bi0.006,300.0,-61.0,6.55,0.0011276,0.051644691,0.00033,Mg2 Si0.994 Bi0.006
Zn0.98Al0.02O,1000.0,-175.0,7.92,0.001683,0.212496077,0.001819701,Zn0.98 Al0.02 O1
CuRh0.9Mg0.1O2,400.0,153.007,9.76717,0.0008668,0.035498382,0.00270088,Cu1 Rh0.9 Mg0.1 O2
SrNb0.15Ti0.85O3,700.0,-99.982,3.49,1.8114e-05,0.003633236,0.055185202,Sr1 Nb0.15 Ti0.85 O3
Li0.0066Ni0.9944O,400.0,249.37,8.32761,1.2226e-06,5.87234e-05,5.08646999,Li0.0066 Ni0.9944 O1
Ca5Al2Sb6,400.0,463.0,1.23,5.2413e-05,0.017044865,0.409,Ca5 Al2 Sb6
BaPbO3,400.0,-31.98,4.15607,0.00020077,0.019323409,0.000509409,Ba1 Pb1 O3
CaGd0.94Mn0.06O3,700.0,-144.73,2.1394,0.00024188,0.079142343,0.008659808,Ca1 Gd0.94 Mn0.06 O3
Pb1.8S1.8Ti2S4,700.0,-128.9,1.95,0.00076427,0.274353006,0.002174,Pb1.8 S5.8 Ti2
Ba8Au5.14Si39.51,700.0,-98.25,2.45,0.00033634,0.096098183,0.00287,Ba8 Au5.14 Si39.51
Sr3Ti1.6Nb0.4O7,400.0,-57.16,3.89,0.00015029,0.015454418,0.002173913,Sr3 Ti1.6 Nb0.4 O7
Ca2.97Na0.03AlSb3,1000.0,287.5,0.67,0.00048056,0.717253124,0.0172,Ca2.97 Na0.03 Al1 Sb3
Ca3AlSb3,700.0,411.8,0.745,6.8214e-05,0.064093403,0.2486,Ca3 Al1 Sb3
Mg2Si0.6Ge0.4Ag0.02,400.0,157.9,3.09,8.779e-05,0.011364424,0.0284,Mg2 Si0.6 Ge0.4 Ag0.02
LaFe3CoSb12,400.0,142.661,1.6,0.0011119,0.277984857,0.00183033,La1 Fe3 Co1 Sb12
Mg2Si0.98Bi0.02,1000.0,-212.3,2.75,0.0024271,0.88258266,0.00186,Mg2 Si0.98 Bi0.02
Mg2Si,400.0,-189.0,4.0,0.0018077,0.180774291,0.001976,Mg2 Si1
Sr0.9La0.1TiO3,400.0,-115.0,5.28,0.00080136,0.060708962,0.001650323,Sr0.9 La0.1 Ti1 O3
Ba7SrAl16Si30,400.0,-33.75,2.33,0.00017247,0.029608249,0.000660331,Ba7 Sr1 Al16 Si30
Ca0.9Bi0.1MnO3,400.0,-100.786,3.1467,0.00025416,0.032308362,0.003996595,Ca0.9 Bi0.1 Mn1 O3
WO2.722,300.0,-25.74,8.177,0.0010256,0.037628248,6.45796e-05,W1 O2.722
SrTi0.8Nb0.2O3,700.0,-122.314,6.14,0.0003242,0.036960421,0.004614717,Sr1 Ti0.8 Nb0.2 O3
NaCo2O4,1000.0,200.0,4.7639,0.0066667,1.399413646,0.0006,Na1 Co2 O4
Tl9BiTe6,300.0,256.0,0.481,0.0010208,0.636679814,0.00642,Tl9 Bi1 Te6
Sr0.9Y0.1TiO3,400.0,-119.5,6.0,0.0011343,0.075616892,0.001259,Sr0.9 Y0.1 Ti1 O3
Mo6Te6S2,700.0,11.6892,2.93114,1.4444e-05,0.003449371,0.000946,Mo6 Te6 S2
Si0.8Ge0.2,400.0,138.43,2.51953,0.0014833,0.235493287,0.001291918,Si0.8 Ge0.2
ZrNi1.98Cu0.02Sn,400.0,-136.0,6.795,0.0015822,0.093139486,0.00117,Zr1 Ni1.98 Cu0.02 Sn1
Ca4.95Na0.05Al2Sb6,700.0,261.7,0.833,0.00037838,0.317966897,0.0181,Ca4.95 Na0.05 Al2 Sb6
Si0.7956Ge0.1989P0.0055,700.0,-230.877,3.72337,0.0027441,0.51588803,0.00194253,Si0.7956 Ge0.1989 P0.0055
Cr1.3Mo6S8,1000.0,69.9615,3.1915,0.00060099,0.188309984,0.000814423,Cr1.3 Mo6 S8
Tl2SnTe5,300.0,219.0,5.09,0.0011419,0.067304238,0.0042,Tl2 Sn1 Te5
NaCo2O4,300.0,104.0,1.904,0.00051358,0.080921257,0.00211,Na1 Co2 O4
TiNiSn,700.0,-233.0,5.51,0.0025018,0.31783268,0.00217,Ti1 Ni1 Sn1
Ba8Ga16Ge30,700.0,-107.38,1.3,0.00071618,0.385634261,0.00161,Ba8 Ga16 Ge30
Tl2SnTe5,300.0,163.0,6.75,0.0006136,0.027271234,0.00433,Tl2 Sn1 Te5
In0.1Co4Sb12,300.0,-257.3,2.18825,0.002267,0.310801835,0.00292032,In0.1 Co4 Sb12
CaMnO3,300.0,-650.91,3.56184,0.00014004,0.011795412,0.302535,Ca1 Mn1 O3
In1.94Ge0.06O3,300.0,-50.7871,8.86791,0.00028782,0.00973701,0.000896151,In1.94 Ge0.06 O3
Zr0.95Nb0.05NiSn,700.0,-129.304,6.6684,0.0035296,0.370509064,0.000473698,Zr0.95 Nb0.05 Ni1 Sn1
CuCr0.95Mg0.05O2,1000.0,325.387,6.9878,0.0002595,0.037136033,0.0408004,Cu1 Cr0.95 Mg0.05 O2
Ba0.8Sr0.2PbO3,700.0,-41.77,4.0289,0.00031691,0.055061518,0.000550518,Ba0.8 Sr0.2 Pb1 O3
Mg2Si0.997Bi0.003,700.0,-153.0,3.53,0.0025198,0.499678292,0.000929,Mg2 Si0.997 Bi0.003
Ca0.9Tb0.1MnO3,400.0,-90.28,1.5871,7.5784e-05,0.019099891,0.0107547,Ca0.9 Tb0.1 Mn1 O3
Pb0.97Sr0.02TeNa0.01,400.0,117.0,2.23,0.001937,0.347443,0.000706714,Pb0.97 Sr0.02 Te1 Na0.01
NbCo1.10Sn,1000.0,-199.4,6.77258,0.0016405,0.242232068,0.00242362,Nb1 Co1.1 Sn1
Mo6Te7S,300.0,3.34933,2.77301,1.4626e-06,0.000158231,0.000767,Mo6 Te7 S1
CuCr0.98Mg0.02O2,300.0,311.548,7.5581,9.2862e-06,0.000368593,1.04523,Cu1 Cr0.98 Mg0.02 O2
Ca3Co4O9,1000.0,245.0,2.837,0.0026431,0.931656243,0.002271,Ca3 Co4 O9
Cu4.0Mo6S8,300.0,47.8006,1.3479,0.00027472,0.061143091,0.000831731,Cu4 Mo6 S8
